BW 확장팩 「드래곤 컬렉션」
BW 확장팩 「샤이니 컬렉션」
BW 확장팩 제1탄 「블랙 컬렉션」
BW 확장팩 제1탄 「화이트 컬렉션」
BW 확장팩 제2탄 「레드 컬렉션」
BW 확장팩 제3탄 「사이코 드라이브」
BW 확장팩 제3탄 「헤일 블리자드」
BW 확장팩 제4탄 「다크러시」
BW 확장팩 제5탄 「드래곤 블라스트」
BW 확장팩 제5탄 「드래곤 블레이드」
BW 확장팩 제6탄 「콜드플레어」
BW 확장팩 제6탄 「프리즈볼트」
BW 확장팩 제7탄 「플라스마게일」
BW 확장팩 제8탄 「볼트너클」
BW 확장팩 제8탄 「스파이럴포스」
BW 확장팩 제9탄 「메갈로캐논」
DP 다크라이덱
DP 디아루가 덱
DP 랜덤 구축덱
DP 크레세리아덱
DP 펄기아 덱
DP 프로모 카드
DP 확장팩 7개의 신비
DP 확장팩 고대의 수호자
DP 확장팩 또 다른 세계
DP 확장팩 모험의 시작
DP 확장팩 보이지 않는 힘
DP 확장팩 불꽃 튀는 대결
DP 확장팩 시공의 격돌
DP 확장팩 암흑의 초승달
DP 확장팩 호수의 기적
DP 확장팩 화려한 전설
Pokémon GO 캠페인
SM 점보 카드 세트 「울트라문」
SM 점보 카드 세트 「울트라썬」
WCSK2018 32강 진출자 선물
WCSK2018 옐로아이디 선물
XY 30장 덱 대전 세트 「염무왕 EX vs 토게키스 EX」
XY BREAK 30장 덱 「라이츄 BREAK」
XY BREAK 30장 덱 「음번 BREAK」
XY BREAK 메가 배틀 60장 덱 「M다부니 EX」
XY BREAK 콤보 60장 덱 「골덕 BREAK +펄기아 EX」
XY BREAK 퍼펙트 배틀 60장 덱 「지가르데 EX」
XY BREAK 확장팩 BASE PACK 20th Anniversary
XY BREAK 확장팩 「포켓심쿵 컬렉션」
XY BREAK 확장팩 「프리미엄 챔피언팩」
XY BREAK 확장팩 「환상 전설 드림 컬렉션」
XY BREAK 확장팩 제10탄 「초능력의 제왕」
XY BREAK 확장팩 제11탄 「냉혹한 반역자」
XY BREAK 확장팩 제11탄 「타오르는 투사」
XY BREAK 확장팩 제8탄 「붉은 섬광」
XY BREAK 확장팩 제8탄 「푸른 충격」
XY BREAK 확장팩 제9탄 「천공의 분노」
XY 「이벨타르 덱」
XY 「제르네아스 덱」
XY 레전드 배틀 60장 덱 「제르네아스 EX+이벨타르 EX」
XY 메가 배틀 60장 덱 「M레쿠쟈 EX」
XY 메가 배틀 60장덱 「M리자몽 EX」
XY 퍼스트세트 「개구마르의 진화」
XY 퍼스트세트 「도치마론의 진화」
XY 퍼스트세트 「푸호꼬의 진화」
XY 프로모 카드
XY 하이퍼 메탈 체인 60장 덱 「디아루가 EX+킬가르도 EX」
XY 확장팩 「레전드 컬렉션」
XY 확장팩 「마그마단vs아쿠아단 더블크라이시스」
XY 확장팩 제1탄 「X컬렉션」
XY 확장팩 제1탄 「Y컬렉션」
XY 확장팩 제2탄 「와일드 블레이즈」
XY 확장팩 제3탄 「라이징피스트」
XY 확장팩 제4탄 「팬텀게이트」
XY 확장팩 제5탄 「가이아 볼케이노」
XY 확장팩 제5탄 「타이달스톰」
XY 확장팩 제6탄 「에메랄드 브레이크」
XY 확장팩 제7탄 「밴디트링」
「Pokémon GO 스페셜 점보카드세트」
「극장판 포켓몬스터 : 정글의 아이 코코」 극장선물
「돌아온 명탐정 피카츄」 조기 구입 특전
「명탐정 피카츄」영화 프로모 카드
「반역크래시」 2BOX 구입 특전
「일격마스터」「연격마스터」2BOX 구입특전
「태그볼트」 「나이트유니슨」 각 1BOX 구매자 프로모 카드
「포켓몬스터: 성도지방 이야기 최종장」 극장 선물
「플라스마 스파크」 2박스 구매 특전
강화 확장팩  「드림리그」  구매 특전
강화 확장팩 「드래곤스톰」 발매 기념 토너먼트 참가상
강화 확장팩 「리믹스바우트」 구매 특전
강화 확장팩 「창공의 카리스마」 발매 기념 토너먼트 참가상
강화 확장팩 「포켓몬 카드 151」 프로모 카드 팩
극장판 포켓몬스터 「뮤츠의 역습 EVOLUTION」 극장선물
극장판 포켓몬스터DP 「기라티나와 하늘의 꽃다발 쉐이미」극장 선물
극장판 포켓몬스터DP 「아르세우스 초극의 시공으로」극장 선물
금단의 빛 발매 기념 이벤트
금단의 빛 발매 기념 프로모 팩
드래곤 포켓몬 V GET 챌린지 프로모 카드 팩
레이징서프 실드전 조 리그 1위
레이징서프 실드전 참가상
레이징서프 실드전 토너먼트 우승
루카리오 HR 쟁탈전 조 리그 1위
루카리오 HR 쟁탈전 참가상
루카리오 HR 쟁탈전 토너먼트 우승
무한존 프로모션팩
뮤츠 실드전 HR 우승 경품
뮤츠 실드전 SR 우승 경품
뮤츠 실드전 참가상
상상초월 포켓몬 과학연구소 4권 부록
소드&실드 VMAX 스페셜 세트 「이브이 히어로즈」
소드&실드 VSTAR&VMAX 하이클래스 덱 「제라오라」 
소드&실드 VSTAR&VMAX 하이클래스 덱 「테오키스」 
소드&실드 「25th ANNIVERSARY GOLDEN BOX」
소드&실드 「Pokémon GO 카드 앨범 세트」
소드&실드 「VMAX 스페셜 세트」
소드&실드 「미스터리 박스」
소드&실드 「백은의 랜스&칠흑의 가이스트」 BOX
소드&실드 「스타트 덱 100 피카츄 V & 이브이 V」
소드&실드 「스타트 덱 100」
소드&실드 「자시안+자마젠타 BOX」
소드&실드 「패밀리 포켓몬 카드 게임」
소드&실드 강화 확장팩 「Pokémon GO」
소드&실드 강화 확장팩 「VMAX라이징」
소드&실드 강화 확장팩 「다크판타스마」
소드&실드 강화 확장팩 「배틀리전」
소드&실드 강화 확장팩 「백열의 아르카나」
소드&실드 강화 확장팩 「쌍벽의 파이터」
소드&실드 강화 확장팩 「이브이 히어로즈」
소드&실드 강화 확장팩 「전설의 고동」
소드&실드 강화 확장팩 「폭염워커」
소드&실드 스타터 세트 V 격투
소드&실드 스타터 세트 V 물
소드&실드 스타터 세트 V 번개
소드&실드 스타터 세트 V 불꽃
소드&실드 스타터 세트 V 풀
소드&실드 스타터 세트 VMAX 「거북왕」
소드&실드 스타터 세트 VMAX 「이상해꽃」
소드&실드 스타터 세트 VMAX 리자몽
소드&실드 스타터 세트 VMAX 오롱털
소드&실드 스타터 세트 VSTAR 「다크라이」
소드&실드 스타터 세트 VSTAR 「루카리오」
소드&실드 스페셜 덱 세트 「리자몽 VSTAR VS 레쿠쟈 VMAX」
소드&실드 스페셜 덱 세트 「자시안·자마젠타 VS 무한다이노」
소드&실드 스페셜 점보 카드 세트 「연격마스터」
소드&실드 스페셜 점보 카드 세트 「일격마스터」
소드&실드 스페셜 카드 세트 「뮤츠 V-UNION」
소드&실드 스페셜 카드 세트 「얼음의 글레이시아 VSTAR」
소드&실드 스페셜 카드 세트 「자시안 V-UNION」
소드&실드 스페셜 카드 세트 「풀의 리피아 VSTAR」
소드&실드 카드 박스 세트 「연격」
소드&실드 카드 박스 세트 「일격」
소드&실드 컬렉션 세트 「샤이니스타 V」
소드&실드 프로모팩 제10탄
소드&실드 프로모팩 제11탄
소드&실드 프로모팩 제12탄
소드&실드 프로모팩 제1탄
소드&실드 프로모팩 제2탄
소드&실드 프로모팩 제3탄
소드&실드 프로모팩 제4탄
소드&실드 프로모팩 제5탄
소드&실드 프로모팩 제6탄
소드&실드 프로모팩 제7탄
소드&실드 프로모팩 제8탄
소드&실드 프로모팩 제9탄
소드&실드 하이클래스 덱  「팬텀  VMAX 」
소드&실드 하이클래스 덱 「인텔리레온  VMAX 」
소드&실드 하이클래스팩 「VMAX 클라이맥스」
소드&실드 하이클래스팩 「VSTAR 유니버스」
소드&실드 하이클래스팩 「샤이니스타 V」  
소드&실드 하이클레스 덱 더블 BOX 「팬텀 VMAX&인텔리레온 VMAX」
소드&실드 확장팩 「25th ANNIVERSARY COLLECTION」
소드&실드 확장팩 「로스트어비스」
소드&실드 확장팩 「마천퍼펙트」
소드&실드 확장팩 「무한존」
소드&실드 확장팩 「반역크래시」
소드&실드 확장팩 「백은의 랜스」
소드&실드 확장팩 「소드」
소드&실드 확장팩 「스타버스」
소드&실드 확장팩 「스페이스 저글러」        
소드&실드 확장팩 「실드」
소드&실드 확장팩 「앙천의 볼트태클」
소드&실드 확장팩 「연격마스터」
소드&실드 확장팩 「일격마스터」
소드&실드 확장팩 「창공스트림」
소드&실드 확장팩 「칠흑의 가이스트」
소드&실드 확장팩 「타임게이저」
소드&실드 확장팩 「패러다임트리거」
소드&실드 확장팩 「퓨전아츠」
소드&실드 확장팩 세트 V
소드&실드「VSTAR 스페셜 세트」
스칼렛&바이올렛 ex 스타트 덱
스칼렛&바이올렛 「ex 스페셜 세트」
스칼렛&바이올렛 「배틀 아카데미」
스칼렛&바이올렛 강화 확장팩 「레이징서프」
스칼렛&바이올렛 강화 확장팩 「크림슨헤이즈」
스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」
스칼렛&바이올렛 배틀 강화 BOX 「흑염의 지배자」
스칼렛&바이올렛 배틀 마스터 덱 「테라스탈 리자몽 ex」
스칼렛&바이올렛 배틀 마스터 덱 「파오젠 ex」
스칼렛&바이올렛 스타터 덱&강화 세트 「고대의 코라이돈 ex」
스칼렛&바이올렛 스타터 덱&강화 세트 「미래의 미라이돈 ex」
스칼렛&바이올렛 스타터 세트 ex 「꾸왁스&따라큐 ex」
스칼렛&바이올렛 스타터 세트 ex 「나오하&루카리오 ex」
스칼렛&바이올렛 스타터 세트 ex 「뜨아거&전룡 ex」
스칼렛&바이올렛 스타터 세트 ex 프로모 카드   팩  
스칼렛&바이올렛 스타터 세트 테라스탈 「라우드본 ex」
스칼렛&바이올렛 스타터 세트 테라스탈 「뮤츠 ex」
스칼렛&바이올렛 스페셜 덱 세트 ex 「이상해꽃·리자몽·거북왕」
스칼렛&바이올렛 스페셜 점보 카드 세트 「오거폰」
스칼렛&바이올렛 프로모 카드 팩 제1탄
스칼렛&바이올렛 프로모 카드 팩 제2탄
스칼렛&바이올렛 프로모 카드 팩 제3탄
스칼렛&바이올렛 프로모 카드 팩 제4탄
스칼렛&바이올렛 프로모 카드 팩 제5탄
스칼렛&바이올렛 프로모 카드 팩 제6탄
스칼렛&바이올렛 하이클래스팩 「샤이니트레저 ex」
스칼렛&바이올렛 확장팩 「고대의 포효」
스칼렛&바이올렛 확장팩 「미래의 일섬」
스칼렛&바이올렛 확장팩 「변환의 가면」
스칼렛&바이올렛 확장팩 「사이버저지」
스칼렛&바이올렛 확장팩 「스노해저드」
스칼렛&바이올렛 확장팩 「와일드포스」
스칼렛&바이올렛 확장팩 「클레이버스트」
스칼렛&바이올렛 확장팩 「흑염의 지배자」
스타터 세트  VMAX  구입특전
스타터 세트 V 카드 배틀 이벤트
스타트 덱 100 토너먼트 참가상
스티커 컬러링 포켓몬스터 12 부록
스페셜 점보 카드 세트 명탐정 피카츄 「리자몽 GX ver.」 프로모 카드
스페셜 점보 카드 세트 명탐정 피카츄 「뮤츠 GX ver.」 프로모 카드
실드전 트리플렛비트 참가상
실드전 프로모 카드 팩
썬&문 30장 덱 대전 세트 「지우 VS 로켓단」
썬&문 「TAG TEAM GX 태그올스타즈」 스페셜 키트
썬&문 「랜덤30장덱」
썬&문 강화 확장팩 「GG엔드」
썬&문 강화 확장팩 「GX 배틀부스트 REMASTER」
썬&문 강화 확장팩 「GX 배틀부스트」
썬&문 강화 확장팩 「나이트유니슨」
썬&문 강화 확장팩 「다크오더」
썬&문 강화 확장팩 「드래곤스톰」
썬&문 강화 확장팩 「드림리그」
썬&문 강화 확장팩 「리믹스바우트」
썬&문 강화 확장팩 「빛나는 전설」
썬&문 강화 확장팩 「새로운 시련」
썬&문 강화 확장팩 「스카이레전드」
썬&문 강화 확장팩 「썬&문」
썬&문 강화 확장팩 「울트라포스」
썬&문 강화 확장팩 「챔피언로드」
썬&문 강화 확장팩 「페어리라이즈」
썬&문 강화 확장팩 「풀메탈월」
썬&문 강화 확장팩 「플라스마 스파크」
썬&문 개조 스타터 세트 「카푸브루루 GX」
썬&문 스타터 세트 TAG TEAM GX 「블래키&다크라이 GX」
썬&문 스타터 세트 TAG TEAM GX 「에브이&테오키스 GX」
썬&문 스타터 세트 「물의 샤미드 GX」
썬&문 스타터 세트 「번개의 쥬피썬더 GX」
썬&문 스타터 세트 「불꽃의 부스터 GX」
썬&문 스타터 세트 격투 「롱스톤 GX」
썬&문 스타터 세트 물 「아쿠스타 GX」
썬&문 스타터세트
썬&문 스페셜 점보 카드 세트 「제라오라」
썬&문 영화 스페셜 팩 「명탐정 피카츄」
썬&문 전격 스타터 세트 「라이코 GX」
썬&문 전력 배틀 스타터 세트 「루가루암 GX」
썬&문 전설 스타터 세트 「솔가레오 GX ･ 루나아라 GX」
썬&문 파워업덱 BOX 「TAG TEAM GX」
썬&문 프로모 카드 2019-20 코리안리그 시즌 1 카드 게임 부문 4강 진출 경품
썬&문 프로모 카드 2019-20 코리안리그 시즌 1 카드 게임 부문 우승 경품
썬&문 프로모 카드 2019-20 코리안리그 시즌 1 카드 게임 부문 준우승 경품
썬&문 프로모 카드 2019-20 코리안리그 시즌 1 카드 게임 부문 참가상
썬&문 프로모 카드 BOOK21 <상상초월 포켓몬 과학 연구소> 3권
썬&문 프로모 카드 「포켓몬스터썬」「포켓몬스터문」구매 특전
썬&문 프로모 카드 극장판 포켓몬스터: 너로 정했다! 관람객 선물
썬&문 프로모 카드 로열마스크 토너먼트 우승 경품
썬&문 프로모 카드 로열마스크 토너먼트 참가상
썬&문 프로모 카드 스페셜 점보카드 세트 「칠색조 GX」
썬&문 프로모 카드 스페셜 점보카드 세트 「카푸꼬꼬꼭 GX」
썬&문 프로모 카드 처음 배우는 교실 30장 덱 「토게데마루 덱」
썬&문 프로모 카드 처음 배우는 교실 30장 덱 「폭거북스 덱」
썬&문 프로모 카드 컬렉터즈 프로모 팩 3
썬&문 프로모 카드 컬렉터즈 프로모 팩 4
썬&문 프로모 카드 코리안리그2016-2017 SPRING 카드 게임 부문 참가자 선물
썬&문 프로모 카드 코리안리그2017-2018 BP경품
썬&문 프로모 카드 코리안리그2017-2018 WINTER 개최 기념 플러스친구 회원 한정 프로모 카드
썬&문 프로모 카드 코리안리그2017-2018 WINTER 카드 게임 부문 참가자 선물
썬&문 프로모 카드 코리안리그2017-2018 상위 입상 경품
썬&문 프로모 카드 키스틱 포켓몬
썬&문 프로모 카드 포켓몬 월드챔피언십 2019 개최 기념 참가 프로모 카드
썬&문 프로모 카드 포켓몬 월드챔피언십2017 개최 기념 참가 프로모 카드
썬&문 프로모 카드 포켓몬 월드챔피언십2017 대한민국 대표 선발전 개최 기념 프로모 팩
썬&문 프로모 카드 포켓몬 월드챔피언십2017 대한민국 대표 선발전 카드 게임 부문 4강 진출자 선물
썬&문 프로모 카드 포켓몬 월드챔피언십2017 대한민국 대표 선발전 카드 게임 부문 우승자 선물
썬&문 프로모 카드 포켓몬 월드챔피언십2017 대한민국 대표 선발전 카드 게임 부문 준우승자 선물
썬&문 프로모 카드 포켓몬 월드챔피언십2018 개최 기념 참가 프로모 카드
썬&문 프로모 카드 포켓몬 월드챔피언십2018 대한민국 대표 선발전 카드 게임 부문 4강 진출자 선물
썬&문 프로모 카드 포켓몬 월드챔피언십2018 대한민국 대표 선발전 카드 게임 부문 우승자 선물
썬&문 프로모 카드 포켓몬 월드챔피언십2018 대한민국 대표 선발전 카드 게임 부문 준우승자 선물
썬&문 프로모 카드 포켓몬 카드 게임 썬&문 카드 박스 세트 「잠만보 GX」
썬&문 프로모 카드 포켓몬 카드 게임 썬&문 프로모 팩 제1탄
썬&문 프로모 카드 포켓몬 카드 게임 썬&문 프로모 팩 제2탄
썬&문 프로모 카드 포켓몬 카드 게임 전국 최강 팀 배틀 시즌IV 4강진출팀 선물
썬&문 프로모 카드 포켓몬 카드 게임 전국 최강 팀 배틀 시즌IV 우승팀 선물
썬&문 프로모 카드 포켓몬 카드 게임 전국 최강 팀 배틀 시즌IV 준우승팀 선물
썬&문 프로모 카드 포켓몬 카드 게임 프로모 팩 제3탄
썬&문 프로모 카드 포켓몬 팝업스토어2016 구매 특전
썬&문 프로모 카드 포켓몬 페스타 개최 기념 플러스친구 회원 한정 프로모 카드
썬&문 프로모 카드 홀로 에너지 팩
썬&문 프로모팩 5탄
썬&문 프로모팩 6탄
썬&문 프로모팩 제10탄
썬&문 프로모팩 제11탄
썬&문 프로모팩 제12탄
썬&문 프로모팩 제13탄
썬&문 프로모팩 제14탄
썬&문 프로모팩 제7탄
썬&문 프로모팩 제8탄
썬&문 프로모팩 제9탄
썬&문 하이클래스팩 「GX 울트라샤이니 ULTIMATE」
썬&문 하이클래스팩 「GX 울트라샤이니」
썬&문 하이클래스팩 「TAG TEAM GX 태그올스타즈」
썬&문 확장팩 「더블블레이즈」
썬&문 확장팩 「태그볼트」
썬&문 확장팩 세트 「멜메탈 GX」
썬&문 확장팩 제11탄 「미라클트윈」
썬&문 확장팩 제12탄 「얼터제네시스」
썬&문 확장팩 제1탄 「문 컬렉션」
썬&문 확장팩 제1탄 「썬 컬렉션」
썬&문 확장팩 제2탄 「알로라의 달빛」
썬&문 확장팩 제2탄 「알로라의 햇빛」
썬&문 확장팩 제3탄 「빛을 삼킨 어둠」
썬&문 확장팩 제3탄 「어둠을 밝힌 무지개」
썬&문 확장팩 제4탄 「각성의 용사」
썬&문 확장팩 제4탄 「초차원의 침략자」
썬&문 확장팩 제5탄 「울트라문」
썬&문 확장팩 제5탄 「울트라썬」
썬&문 확장팩 제6탄 「금단의 빛」
썬&문 확장팩 제7탄 「창공의 카리스마」
썬&문 확장팩 제8탄 「버스트임팩트」
울트라포스 동봉 쿠폰 교환
전설의 포켓몬을 찾자! 루기아GET챌린지 프로모 카드 팩
제크로무 실드전 
짐 프로모팩 4탄
처음 배우는 교실 프로모
카드샵 한정 프로모팩
컬렉터즈 프로모 팩 5
켈로그 첵스초코 기획팩 구입특전
코리안리그2017-18 SPRING 참가상
크림슨헤이즈 실드전 참가상
팀배틀 시즌5 참가상
패밀리 포켓몬 카드 게임 「라이츄 GX 덱」
패밀리 포켓몬 카드 게임 「리자몽 GX 덱」
패밀리 포켓몬 카드 게임 「뮤츠 GX 덱」
포켓몬 GO 프로모 카드 기프트 캠페인
포켓몬 월드챔피언십2022 개최 기념 참가 프로모 카드
포켓몬 월드챔피언십2023 개최 기념 참가 프로모 카드
포켓몬 카드 게임 BW 「30장 덱 대전 set 뮤츠VS게노세크트」
포켓몬 카드 게임 Let's Play
포켓몬 카드 게임 Let's Play 2023
포켓몬 카드 게임 상품 구매 특전 
포켓몬 카드 게임 스칼렛&바이올렛 「에너지 카드 세트」
포켓몬 카드 게임 스칼렛&바이올렛 강화 확장팩 「트리플렛비트」
포켓몬 카드 게임 스칼렛&바이올렛 스타터 세트 ex 피카츄 스페셜 세트
포켓몬 카드 게임 스칼렛&바이올렛 프리미엄 트레이너 박스 ex
포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「바이올렛 ex」
포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「스칼렛 ex」
포켓몬 카드 게임 온라인 공식 인증샵 구입특전
포켓몬 카드 게임 카드샵 구입 특전
포켓몬 카드샵 대표 선발전 프로모
포켓몬 팝업스토어 in 스타필드 코엑스몰점 구입특전
포켓몬 팝업스토어 in 현대백화점 판교점 증정
포켓몬스터 극장판 관람 프로모
포켓몬스토어온라인 이벤트
프레셔스 컬렉터 박스
프리미엄 트레이너 박스 「소드&실드」
피카피카! 피카츄! 프로모팩
픽셀 포켓몬 1권 부록 
픽셀 포켓몬 2권 부록 
하이클래스팩 「THE BEST OF XY」
확장팩 「무한존」 2BOX 구입 특전
확장팩 「변환의 가면」 프로모션 박스
확장팩 「소드」「실드」 BOX 구입 특전
